Corynebacterium_argentoratense,Clostridium_paraputrificum,Clostridium_disporicum,Butyricimonas_synergistica,Actinomyces_oris,Enterococcus_durans,Bifidobacterium_bifidum,Collinsella_aerofaciens,Blautia_obeum,Clostridium_butyricum,Faecalitalea_cylindroides,Bacteroides_intestinalis,Fannyhessea_vaginae,Abiotrophia_defectiva,Coprococcus_comes,Actinotignum_schaalii,Bacteroides_faecis,Enterococcus_faecalis,Christensenella_minuta,Eisenbergiella_tayi,Enterocloster_citroniae,Butyrivibrio_crossotus,Faecalicatena_orotica,Bacteroides_uniformis,Aggregatibacter_aphrophilus,Desulfovibrio_piger,Bifidobacterium_pseudocatenulatum,Adlercreutzia_equolifaciens,Citrobacter_portucalensis,Actinomyces_graevenitzii,Disease
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07502,0.38239,0.0,0.0,0.0,0.0,0.0,0.42538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07335,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.06414,0.02255,0.0,0.0,0.71703,1.69641,0.5712,0.0,0.0,0.0,0.0,0.0,1.16639,0.0,0.0,0.0,0.00123,0.0,0.0,0.0,0.0,8.35667,0.0,0.0,0.24544,0.0354,0.0,0.0,1
0.0,0.0,0.0,0.1422,0.0,0.0,0.0,0.04432,0.17192,0.0,0.0,0.0,0.0,0.0,1.63447,0.0,0.0,0.0,0.0,0.03227,0.0,0.0,0.0,9.17578,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.21653,0.0,0.0,0.78633,0.90149,0.17963,0.0,0.0,0.0,0.0,0.0,2.79344,0.0,0.0,0.0,0.0,0.00706,0.03067,0.0,0.0,8.64821,0.0,0.10871,0.01104,0.1704,0.0,0.0,1
0.0,0.0,0.0,0.02322,0.0,0.0,0.0,0.7361,0.50381,0.0,0.0,0.0,0.0,0.0,0.9255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.95814,0.0,0.28451,0.0,0.0,0.0,0.0,1
0.0,0.0,0.56998,0.017,0.0,0.09553,0.00605,0.65859,0.64009,0.0,0.0,0.0,0.0,0.0,3.9247,0.0,0.0,0.0,0.0,0.0,0.00505,0.0,0.0,3.94666,0.0,0.03681,0.0,0.00071,0.0,0.0,1
0.0,0.0,0.00216,0.0,0.0,0.0,0.02097,0.14726,0.07878,0.0,0.0,0.0,0.0,0.0,0.82333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14877,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0027,0.0,0.0,0.0,0.54475,2.7084,0.86967,0.0,0.0,0.0,0.0,0.0,1.35371,0.0,0.0,0.0,0.0,0.00783,0.0,0.0,0.0,1.03756,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.00913,0.0,0.0,0.0,0.0,0.0,0.95032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04289,0.0,0.0,1.94252,0.0,0.0,0.86957,0.0,0.0,0.0,1
0.0,0.00246,0.0,0.0,0.0,0.0,0.0,0.33877,0.0,0.09577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01366,0.0,0.0,3.18449,0.0,0.0,0.49654,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11193,0.0,0.0,0.0,0.0,0.0,0.81846,0.0,0.0,0.0,0.0,0.0,0.05316,0.0,0.0,7.66898,0.0,0.0,0.0,0.03365,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13454,0.0,0.0,0.0,0.0,0.0,0.70491,0.0,0.0,0.0,0.0,0.0,0.03509,0.0,0.0,10.09769,0.0,0.0,0.0,0.01187,0.0,0.0,1
0.0,0.0,0.0,0.03208,0.0,0.0,0.0,0.02398,0.11374,0.0,0.0,0.0,0.0,0.0,3.04158,0.0,0.04028,0.0,0.0,0.0,0.01301,1.46324,0.0,8.22032,0.0,0.0,0.05651,0.00717,0.0,0.0,1
0.0,0.0,0.0,0.01057,0.0,0.0,0.01129,0.09074,0.12772,0.0,0.0,0.0,0.0,0.0,2.85678,0.0,0.02376,0.0,0.00975,0.0,0.02209,1.20806,0.0,5.34222,0.0,0.0,0.11466,0.03122,0.0,0.0,1
0.0,0.0,0.00177,0.0,0.0,0.0,0.76313,2.28893,0.1888,0.0,0.0,0.0,0.0,0.0,2.2589,0.0,0.0,0.0,0.0,0.0,0.0142,0.0,0.0,4.25497,0.0,0.0,0.31549,0.02274,0.0,0.0,1
0.0,0.0,0.00127,0.0,0.0,0.0,0.62329,2.10156,0.22878,0.0,0.0,0.0,0.0,0.0,1.60286,0.0,0.0,0.0,0.0,0.0,0.04334,0.0,0.0,6.82493,0.0,0.0,0.38382,0.16299,0.0,0.0,1
0.0,0.21303,0.1156,0.0,0.0,0.0,0.07173,4.93253,1.42308,0.0,3.92279,0.87641,0.0,0.0,10.33248,0.0,0.10824,0.0,0.0,0.0,0.00275,0.0,0.0,1.55696,0.0,0.0,0.01265,0.16242,0.0,0.0,1
0.0,0.0,0.00509,0.43279,0.0,0.0,0.08405,2.20573,0.50864,0.0,2.15502,0.3818,0.0,0.0,0.67043,0.0,0.51731,0.0,0.0,0.0,0.0,0.0,0.0,7.97758,0.0,0.0,0.05222,0.0945,0.0,0.0,1
0.0,0.0,0.00063,0.07173,0.0,0.0,0.18407,0.63426,0.43606,0.0,0.00298,3.3681,0.0,0.0,1.21495,0.0,0.00223,0.0,0.0,0.0,0.0,0.0,0.0,10.42987,0.0,0.07812,0.10454,0.03367,0.0,0.0,1
0.0,0.0,0.04394,0.03679,0.0,0.0,0.0,1.18198,0.26099,0.0,0.0,0.31364,0.0,0.0,1.39626,0.0,0.35153,0.0,0.0,0.0,0.0,0.0,0.0,2.92124,0.0,0.09646,0.0744,0.06707,0.0,0.0,1
0.0,0.0,0.0,0.01508,0.0,0.0,0.10683,2.40636,0.74006,0.0,0.0,0.0,0.0,0.0,2.2836,0.0,0.0,0.0,0.0,0.0,0.0054,0.0,0.0,4.84748,0.0,0.0,0.0,0.06617,0.0,0.0,1
0.0,0.0,0.01456,0.01613,0.0,0.0,0.0989,2.01326,0.60863,0.0,0.0,0.0,0.0,0.0,3.09471,0.0,0.0,0.0,0.0,0.0,0.00393,0.0,0.0,2.39482,0.0,0.0,0.0,0.23046,0.0,0.0,1
0.0,0.0,0.0,0.04328,0.0,0.0,0.10597,0.1001,0.03217,0.0,0.0,0.0,0.0,0.0,0.20611,0.0,0.89364,0.0,0.0,0.0,0.0,0.0,0.0,2.70922,0.0,0.0,0.05412,0.00243,0.0,0.0,1
0.0,0.0,0.00242,0.0,0.0,0.0,0.94284,0.21111,0.45265,0.0,0.0,0.0,0.0,0.0,0.08804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.46682,0.0,0.0,0.13106,0.02324,0.0,0.0,1
0.0,0.0,0.00731,0.31621,0.0,0.0,0.0,0.16594,0.89281,0.0,0.0,0.0,0.0,0.0,1.05085,0.0,2.03171,0.0,0.0,0.017,0.0,6.95965,0.0,6.80696,0.0,0.0,0.02764,0.0289,0.0,0.0,1
0.0,0.0,0.0,0.06056,0.0,0.0,0.0,0.08687,0.4892,0.0,0.0,0.0,0.0,0.0,0.65412,0.0,0.87024,0.0,0.0,0.0,0.0,25.18581,0.0,1.02071,0.0,0.0,0.0597,0.00525,0.0,0.0,1
0.0,0.0,0.07241,0.0,0.0,0.0,0.41653,0.69627,0.09715,0.0,0.0,0.0,0.0,0.0,1.42955,0.0,0.0,0.0,0.0,0.0,0.00602,0.0,0.0,22.33223,0.0,0.0,0.50408,0.12167,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.29098,0.00163,1.00764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98355,0.0,0.0,0.0,0.06852,0.0,0.0,10.23626,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.78037,0.00536,2.48904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17891,0.0,0.0,0.0,0.01381,0.0,0.0,6.11286,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.02424,0.0,0.0,0.0,0.41481,0.43194,0.0,0.0,0.00506,0.0,0.0,0.0,0.0,0.84601,0.0,0.0,0.0006,0.00266,0.0,0.0,0.85806,0.0,0.0,0.0,0.00444,0.0,0.0,1
0.0,0.0,0.0,0.02028,0.0,0.0,0.0,0.25128,0.33214,0.0,0.0,0.00705,0.0,0.0,0.0,0.0,0.96242,0.0,0.0,0.00282,0.00319,0.0,0.0,0.94266,0.0,0.0,0.0,0.002,0.0,0.0,1
0.0,0.0,0.0,0.18596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66931,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.33125,0.0,0.0,0.0,0.25225,1.17507,0.0,0.0,0.0,0.0,0.0,0.23561,0.0,0.0,0.0,0.0,0.0,0.00077,0.0,0.0,3.38702,0.0,0.0,0.0,0.08332,0.0,0.0,1
0.0,0.0,0.0,0.04265,0.0,0.0,0.0,0.3631,0.17094,0.0,0.0,0.0,0.0,0.0,0.85272,0.0,0.0,0.0,0.0,0.00194,0.0,0.0,0.0,4.07414,0.0,0.17097,0.0,0.10272,0.0,0.0,1
0.0,0.0,0.0,0.03743,0.0,0.0,0.0,0.44303,0.37959,0.0,0.0,0.0,0.0,0.0,0.93002,0.0,0.0,0.0,0.0,0.01005,0.0,11.34542,0.0,3.7984,0.0,0.14816,0.0,0.11007,0.0,0.0,1
0.0,0.0,0.05764,0.08611,0.0,0.0,0.0,0.16597,0.22414,0.0,0.0,0.99618,0.0,0.0,0.63007,0.0,1.46671,0.0,0.0,0.0,0.0,0.0,0.0,2.12822,0.0,0.0,0.0,0.03252,0.0,0.0,1
0.0,0.0,0.08018,0.01557,0.0,0.0,0.0,0.35389,0.94845,0.0,0.0,1.78469,0.0,0.0,0.59789,0.0,1.27271,0.0,0.0,0.0,0.04158,0.0,0.0,7.92286,0.0,0.0,0.06039,0.04777,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12851,0.16658,0.0,0.0,0.0,0.0,0.0,0.81442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36398,0.0,0.0,0.0,0.0,0.0,0.00083,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48981,0.14841,0.0,0.0,0.0,0.0,0.0,0.23729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13114,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.00767,0.56053,0.0,0.0,0.0,0.30934,0.71369,0.0,0.0,0.0,0.0,0.0,0.80412,0.0,0.27695,0.0,0.0,0.0,0.0,3.82656,0.0,6.59068,0.0,0.00258,0.0,0.00383,0.0,0.0,1
0.0,0.0,0.0,0.23168,0.0,0.0,0.0,0.79773,0.89444,0.0,0.0,0.0,0.0,0.0,2.0391,0.0,0.55267,0.0,0.0,0.0,0.0,7.69904,0.0,2.35005,0.0,0.0,0.0,0.00589,0.0,0.0,1
0.0,0.0,0.0,0.00525,0.0,0.0,0.71769,0.51444,2.49657,0.0,0.0,0.0,0.0,0.0,1.15795,0.0,1.27471,0.0,0.0,0.01587,0.02892,0.0,0.0,8.00806,0.0,0.0,0.0,0.21122,0.0,0.0,1
0.0,0.0,0.0,0.01776,0.0,0.0,0.6088,0.97915,2.16632,0.0,0.0075,0.0,0.0,0.0,1.36218,0.0,2.71053,0.0,0.0067,0.07398,0.02655,0.0,0.0,7.11213,0.0,0.0,0.0,0.05687,0.0,0.0,1
0.0,0.0,0.01522,0.02011,0.0,0.0,0.0,1.19264,0.35254,0.0,17.73876,0.0,0.0,0.0,0.82651,0.0,1.69933,0.0,0.00646,0.01215,0.0,0.0,0.0,6.13674,0.0,0.0,0.0,0.16066,0.0,0.0,1
0.0,0.0,0.05842,0.03318,0.0,0.0,0.05757,2.80797,1.4388,0.0,7.17878,0.0,0.0,0.0,1.46489,0.0,1.00372,0.0,0.04308,3.06399,0.0,0.0,0.0,6.6934,0.0,0.0,0.0,0.25538,0.0,0.0,1
0.0,0.0,0.0,0.02695,0.0,0.0,0.0,0.00323,1.80599,0.0,0.46669,0.0,0.0,0.0,2.22965,0.0,0.45636,0.0,0.00072,0.01525,0.02028,0.0,0.0,7.14264,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.11283,0.0,0.0,0.06671,0.12585,0.94439,0.0,0.14858,0.0,0.0,0.0,2.72158,0.0,2.96334,0.0,0.0,0.03721,0.02309,0.0,0.0,6.4857,0.0,0.0,0.0,0.00309,0.0,0.0,1
0.0,0.0,0.00854,0.0,0.0,0.0,0.0,0.00522,0.39146,0.0,0.11548,0.0,0.0,0.0,1.79034,0.0,0.94471,0.0,0.0,0.00232,0.0,0.0,0.0,4.68122,0.0,0.0,0.0,0.00016,0.0,0.0,0
0.0,0.0,0.0,0.03196,0.0,0.0,0.12645,1.34078,0.66291,0.0,2.61308,0.0,0.0,0.0,0.40272,0.0,0.45385,0.0,0.00272,1.27146,0.0,0.0,0.0,16.29227,0.0,0.0,0.0,0.02934,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.13717,1.25778,0.28748,0.0,0.0,0.0,0.0,0.0,0.77511,0.0,0.0,0.0,0.0,0.0,0.05453,0.0,0.0,1.48152,0.0,0.0,0.10966,0.15034,0.0,0.0,1
0.0,0.0,0.35297,0.0,0.0,0.0,0.0,1.31605,0.28379,0.0,0.0,0.0,0.0,0.0,1.21936,0.0,0.0,0.0,0.0,0.0,0.00539,0.0,0.0,0.30358,0.0,0.0,0.0,0.06233,0.0,0.0,1
0.0,0.0,0.0,0.13526,0.0,0.0,0.02546,0.67425,0.89796,0.0,0.01288,0.0,0.0,0.0,1.58192,0.0,0.24803,0.0,0.0,0.33925,0.0,0.0,0.0,19.97861,0.0,0.13107,0.79181,0.04377,0.0,0.0,0
0.0,0.0,0.0,0.09862,0.0,0.0,0.0,0.57723,0.64826,0.0,0.0,0.0,0.0,0.0,0.9632,0.0,0.00238,0.0022,0.0,0.10465,0.0,0.0,0.0,13.80497,0.0,0.0,1.83626,0.02998,0.0,0.0,0
0.0,0.0,0.0,0.21522,0.0,0.0,0.05414,0.52569,0.40565,0.0,0.0,4.66311,0.0,0.0,0.44933,0.0,1.71452,0.0,0.0,0.23168,0.0,0.0,0.0,15.08632,0.0,0.0,0.0,0.08661,0.0,0.0,0
0.0,0.0,0.0,0.18674,0.0,0.0,0.13941,0.20641,0.13716,0.0,0.0,7.47973,0.0,0.0,1.09384,0.0,0.58165,0.0,0.0,0.0167,0.0,0.0,0.0,12.31676,0.0,0.0,0.0,0.06657,0.0,0.0,0
0.0,0.0,0.0,0.08811,0.0,0.0,0.03962,0.04563,0.30795,0.0,0.05606,0.0,0.0,0.0,0.0125,0.0,0.81967,0.0,0.0,0.0,0.0,0.0,0.0,28.52696,0.0,0.25839,0.0,0.00084,0.0,0.0,0
0.0,0.0,0.0,0.0756,0.0,0.0,0.0,0.52156,1.31014,0.0,0.13561,0.0,0.0,0.0,0.49524,0.0,1.17008,0.0,0.0,0.00039,0.0,0.0,0.0,5.81861,0.0,0.1416,0.0,0.05376,0.0,0.0,0
0.0,0.00165,0.00344,0.03078,0.0,0.0,0.45927,1.3709,0.55021,0.0,0.0,0.03757,0.0,0.0,2.2537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71339,0.0,0.0,0.0,0.04264,0.0,0.0,0
0.0,0.0,0.0,0.0344,0.0,0.0,0.0,0.29531,0.28919,0.0,0.0,0.0,0.0,0.0,1.08595,0.0,0.0,0.0,0.0,0.00117,0.007,0.0,0.0,14.97053,0.0,0.0,0.0,0.0511,0.0,0.0,0
0.0,0.0,0.0,0.30428,0.0,0.0,0.00831,0.86829,0.49315,0.0,0.0,0.49771,0.0,0.0,1.52275,0.0,0.00492,0.0,0.0,0.0,0.00098,0.0,0.0,8.58127,0.0,0.0,0.0,0.01008,0.0,0.0,0
0.0,0.0,0.0,0.04683,0.0,0.0,0.0,0.27753,0.12005,0.0,0.0,0.0,0.0,0.0,0.60557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.91462,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.15955,0.0,0.0,0.0,0.0,1.00741,0.0,0.02866,0.0,0.0,0.0,1.30187,0.0,0.0,0.0,0.0,0.02088,0.0,0.0,0.0,8.23029,0.0,0.0,0.0,0.12068,0.0,0.0,0
0.0,0.0,0.0,0.22251,0.0,0.0,0.0,0.0,0.38518,0.0,0.03292,0.0,0.0,0.0,0.69567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.57538,0.0,0.0,0.0,0.05419,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15504,0.01552,0.0,0.0,0.0,0.0,0.0,1.00321,0.0,0.0,0.0,0.0,0.0,0.00709,0.0,0.0,10.74839,0.0,0.0,0.28019,0.00312,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47093,0.02725,0.0,0.08215,0.0,0.0,0.0,1.16447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.42317,0.0,0.0,0.6092,0.00076,0.0,0.0,0
0.0,0.0,0.0,0.02049,0.0,0.0,0.0,0.51688,0.3172,0.0,0.0,0.0,0.0,0.0,0.79405,0.0,0.32274,0.0,0.0,0.0,0.0,0.0,0.0,4.18274,0.0,0.0982,0.0,0.05507,0.0,0.00075,0
0.0,0.0,0.00145,0.01555,0.0,0.0,0.0,0.36849,0.12117,0.0,0.0,0.0,0.0,0.0,0.80808,0.0,0.09602,0.0,0.0,0.004,0.0,36.28496,0.0,1.35732,0.0,0.06624,0.0,0.02234,0.0,0.0,0
0.0,0.0,0.0,0.09258,0.0,0.0,0.0,0.81536,0.34895,0.0,0.0,0.00714,0.0,0.0,0.95349,0.0,1.17354,0.0,0.00183,0.0,0.0,0.0433,0.0,6.80036,0.0,0.0,0.0,0.03059,0.0,0.0,0
0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.9111,0.21521,0.0,0.0,0.00036,0.0,0.0,0.69549,0.0,0.92064,0.0,0.0,0.0,0.0,0.0,0.0,5.77464,0.0,0.0,0.0,0.04293,0.0,0.0,0
0.0,0.0,0.0,0.00506,0.0,0.0,0.0,0.0,1.47174,0.0,0.0,0.0,0.0,0.0,0.19283,0.0,0.0,0.0,0.0,0.0,0.00098,0.0,0.0,12.63713,0.0,0.0,0.84994,0.09217,0.0,0.0,0
0.0,0.0,0.0,0.00094,0.0,0.0,0.0,0.0,0.21584,0.0,0.0,0.0,0.0,0.0,0.16969,0.0,0.0,0.0,0.0,0.0,0.00279,0.0,0.0,13.05349,0.0,0.0,0.18231,0.15775,0.0,0.0,0
0.0,0.0,0.00335,0.01277,0.0,0.0,0.0,0.77552,0.04564,0.0,0.0,0.00319,0.0,0.0,0.61542,0.0,0.07278,0.08486,0.0,0.0,0.0,0.0,0.0,1.31246,0.0,0.01749,0.0,0.0,0.0,0.0,0
0.0,0.0,0.04467,0.19667,0.0,0.0,0.0,0.4483,0.21618,0.0,0.0,0.0,0.0,0.0,1.68051,0.0,0.65592,0.0,0.0,0.0,0.0,0.0,0.0,1.54966,0.0,0.00518,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0164,0.0,0.0,0.0,0.47516,1.04651,0.26175,0.0,0.0,0.0,0.0,0.0,2.96666,0.0,0.0,0.0,0.0,0.0,0.01544,0.0,0.0,1.61014,0.0,0.03904,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.00484,0.0,0.0,0.12534,0.81221,0.12117,0.0,0.0,0.0,0.0,0.0,1.44293,0.0,0.0,0.0,0.0,0.0,0.01879,0.0,0.0,4.0602,0.0,0.0166,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.04303,0.0,0.0,0.0,0.0,0.30452,0.0,0.0,0.0,0.0,0.0,0.55281,0.0,1.21194,0.0,0.0,0.0,0.0,0.0,0.0,12.07989,0.0,0.0,0.02217,0.0,0.0,0.0,1
0.0,0.1552,0.0,0.0,0.00128,0.0,0.0,0.01199,0.0,0.0,0.0,0.0,0.0,0.0,0.00243,0.0,0.0,0.07047,0.0,0.0,0.0,0.0,0.0,0.38371,0.0,0.0,2.83915,0.0,0.0,0.01425,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32941,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.00127,0.02551,0.03191,0.0,0.0,0.0,0.21731,0.2015,0.0,0.0,0.0,0.0,0.0,1.25675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82575,0.0,0.0,0.03168,0.10211,0.0,0.0,0
0.0,0.0,0.0,0.00851,0.0,0.0,0.0,0.17449,0.36325,0.0,0.0,0.0,0.0,0.0,1.28882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63575,0.0,0.0,0.0,0.00073,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.07305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04388,0.0,0.0,16.0554,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.61408,0.0,0.03201,0.0,0.0,0.0,0.0,0.0,0.04221,0.0,0.0,0.0,0.0,0.0,0.04783,0.0,0.0,11.00011,0.0,0.0,0.00041,0.0,0.0,0.0,1
0.0,0.0,0.00168,0.0429,0.0,0.0,0.0,1.09281,0.18379,0.0,0.0,0.0,0.0,0.0,0.99507,0.0,0.0,0.0,0.0,0.0106,0.0,0.0,0.0,6.02822,0.0,0.0,0.0,0.06311,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66635,0.0,0.0,0.0,0.0,0.0,4.3133,0.0,0.0,0.0,0.0,0.0,0.02114,0.0,0.0,1.16515,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.15493,0.0,0.0,0.0,0.0,0.08241,0.0,0.0,0.0,0.0,0.0,3.3894,0.0,1.08307,0.0,0.0,0.0,0.02705,0.0,0.0,7.95167,0.0,0.11533,0.0,0.0,0.0,0.0,1
0.0,0.00036,0.0,0.0,0.0,0.00179,0.0,0.0,0.08069,0.0,0.0,0.0,0.0,0.0,4.02092,0.0,0.0,0.07554,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02202,0.0,0.0,0.0,0.0,0.0,0.93796,0.0,0.0,0.0,0.0,0.0,0.01024,0.0,0.0,0.00342,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0913,0.0303,0.0,0.0,1.24155,2.31307,0.26359,0.0,0.18774,0.0,0.0,0.0,2.59122,0.0,0.0,0.0,0.0,0.0,0.0,0.9846,0.0,1.82203,0.0,0.0,0.20225,0.05832,0.0,0.0,0
0.0,0.0,0.0,0.01162,0.0,0.0,0.0,0.0,0.01749,0.0,0.0,0.0,0.0,0.0,0.2264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93644,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.01213,0.0,0.0,0.0,0.31445,0.06496,0.0,0.0,0.0,0.0,0.0,0.31593,0.0,0.0,0.0,0.0,0.00045,0.17526,0.0,0.0,2.76718,0.0,0.16224,0.03515,0.0,0.0,0.00275,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12546,0.02999,0.0,0.0,11.23422,0.0,0.0,2.82905,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03625,0.0,0.0,24.19553,0.0,0.0,0.20525,0.0,0.0,0.0,1
0.0,0.0,0.0,0.04766,0.0,0.0,0.35744,1.14535,0.35915,0.0,0.0,0.0,0.0,0.0,1.03907,0.0,0.0,0.0,0.0,0.0236,0.0,14.00908,0.0,1.11998,0.0,0.0,0.0,0.06325,0.0,0.0,0
0.0,0.0,0.0,0.24283,0.0,0.0,0.0,0.78348,1.70051,0.0,0.0,0.0065,0.0,0.0,1.61813,0.0,3.18649,0.0,0.0,0.42575,0.0,0.0,0.0,1.41957,0.0,0.0,0.31354,0.26115,0.0,0.0,0
0.0,0.0,0.0,0.12272,0.0,0.0,2.14434,0.0,0.03132,0.0,0.0,0.0,0.0,0.0,0.30368,0.0,0.0,0.0,0.0,0.33075,0.211,0.0,0.0,21.84523,0.0,0.0,8.06601,0.01571,0.0,0.0,1
0.0,0.0,0.0,0.10654,0.0,0.0,0.0035,0.0,0.10682,0.0,0.0,0.0,0.0,0.0,0.48377,0.0,0.0,0.0,0.0,0.16815,0.23077,0.0,0.0,23.36851,0.0,0.0,1.08953,0.06402,0.0,0.0,1
0.0,0.0,0.0,0.00321,0.0,0.0,0.0,1.0886,1.15366,0.0,0.0,0.0,0.0,0.0,1.69027,0.0,0.01751,0.0,0.0,0.023,0.04345,0.0,0.0,1.32735,0.0,0.0,0.0,0.37288,0.0,0.0,0
0.0,0.0,0.0,0.0622,0.0,0.0,0.0,0.0,0.59751,0.0,0.0,0.0,0.0,0.0,0.59105,0.0,2.38107,0.0,0.0,0.00245,0.00311,0.0,0.0,1.47339,0.0,0.0,0.0,0.01686,0.0,0.0,0
