Corynebacterium_argentoratense,Clostridium_paraputrificum,Clostridium_disporicum,Butyricimonas_synergistica,Actinomyces_oris,Enterococcus_durans,Bifidobacterium_bifidum,Collinsella_aerofaciens,Blautia_obeum,Clostridium_butyricum,Faecalitalea_cylindroides,Bacteroides_intestinalis,Fannyhessea_vaginae,Abiotrophia_defectiva,Coprococcus_comes,Actinotignum_schaalii,Bacteroides_faecis,Enterococcus_faecalis,Christensenella_minuta,Eisenbergiella_tayi,Enterocloster_citroniae,Butyrivibrio_crossotus,Faecalicatena_orotica,Bacteroides_uniformis,Aggregatibacter_aphrophilus,Desulfovibrio_piger,Bifidobacterium_pseudocatenulatum,Adlercreutzia_equolifaciens,Citrobacter_portucalensis,Actinomyces_graevenitzii,Disease
0.0,0.0,0.0,0.09523,0.0,0.0,0.0,0.43613,0.83979,0.0,0.0,0.337,0.0,0.0,0.84715,0.0,0.08753,0.0,0.0,0.0,0.0,0.0,0.0,4.38343,0.0,0.0,0.70254,0.11451,0.0,0.0,0
0.0,0.0,0.0,0.23037,0.0,0.0,0.03505,0.01829,0.39344,0.0,0.0,0.0,0.0,0.0,0.71058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.46414,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.02268,0.2027,0.0,0.0,0.0,1.31557,0.36432,0.0,0.0,0.0,0.0,0.0,0.4595,0.0,0.03561,0.0,0.0,0.0,0.0,16.92936,0.0,4.5934,0.0,0.0,0.00067,0.09051,0.0,0.0,0
0.0,0.0,0.0,0.01371,0.0,0.0,0.04101,7.5361,0.99377,0.0,0.11712,0.0,0.0,0.0,1.66725,0.0,0.04697,0.0047,0.01306,0.01032,0.08381,0.01865,0.0,3.23618,0.0,0.0,0.0,0.26514,0.0,0.0,0
0.0,0.0,0.0,0.03505,0.0,0.0,0.0,1.35517,0.04104,0.0,0.0,0.0,0.0,0.0,0.21161,0.0,0.0,0.0,0.0,0.00047,0.0,0.00616,0.0,0.81648,0.0,0.0,0.0,0.03772,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.55485,0.00035,0.0,0.0,0.0,5.11113,0.0,0.0,0.01658,0.0,0.0,0.0,0.0,0.0,0.0,0.00692,0.0,15.13601,0.0,0.0,0.0,0.0,0.0,0.00054,1
0.0,0.0,0.0,0.0,0.0,0.0,1.45283,0.0,0.0,0.0,0.0,0.81592,0.0,0.0,4.19148,0.0,0.0,0.02355,0.0,0.0,0.0,0.0,0.0,4.46942,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.00351,0.00084,0.00116,0.0,3.93672,1.44559,0.01039,0.0,0.0,0.00011,0.0,0.0,2.4274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37483,0.0,0.0,0.0,0.35365,0.0,0.00287,0
0.00254,0.0,0.0,0.27136,0.0,0.0,0.0,0.03271,0.27731,0.0,0.0,0.0,0.0,0.0,0.14221,0.0,0.0,0.0,0.0,0.00477,0.0559,0.0,0.0,14.12519,0.0,0.0,0.0,0.17372,0.0,0.0,0
0.0,0.0,0.0,0.10319,0.0,0.0,0.03118,0.0,0.75568,0.0,0.0,0.0,0.0,0.0,0.31076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07618,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.25184,0.00446,0.0,0.0,0.0,1.24662,0.66154,0.12446,0.0,0.0,0.0,0.0,0.00087,0.85697,0.0,0.0,0.0,0.0,0.0,0.00114,0.0,0.0,0.84803,0.0,0.0,0.06113,0.10735,0.0,0.0,1
0.0,0.0,0.08071,0.06902,0.0,0.0,0.0,0.17779,0.68688,0.0,0.0,0.0,0.0,0.0,0.71828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96982,0.0,0.0,0.00567,0.0466,0.0,0.0014,0
0.0,0.0,0.0,0.02401,0.0,0.0,0.0,0.0,0.07896,0.0,0.0,0.0,0.0,0.0,0.01433,0.0,0.99963,0.0,0.0,0.0,0.0,0.0,0.0,5.468,0.0,0.04841,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.01345,0.0,0.0,0.0,1.45494,0.19622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30132,0.0,0.0057,0.0,0.01294,0.0,0.0,8.10108,0.0,0.15592,0.0,0.05837,0.0,0.0,1
0.0,0.0,0.0,0.0243,0.0,0.0,0.05442,0.42397,0.0,0.0,0.0,0.01647,0.0,0.0,5.48412,0.0,0.0,0.01239,0.0,0.0,0.07336,0.0,0.0,1.79923,0.0,0.0,1.59808,0.0,0.0,0.0,1
0.0,0.0,0.0,0.01423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45448,0.0,0.0,0.0,0.0,0.0,0.03568,0.0,0.0,4.72753,0.0,0.01193,2.00677,0.0,0.0,0.0,1
0.0,0.0,0.0,0.05112,0.0,0.0,0.0,0.0,0.21154,0.0,0.0,0.0,0.0,0.0,0.76573,0.0,0.0,0.0,0.0,0.00474,0.0,0.0,0.0,2.27504,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.12277,0.0,0.0,0.0,0.0,0.06082,0.0,0.0,7.05931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04077,0.0,0.0,0.0,8.42845,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.30418,0.0,0.0,0.67987,0.82204,0.27445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.01588,0.0,0.0,1.3414,0.0,0.0,0.31562,0.0203,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12758,0.17749,0.0,0.13368,0.01159,0.0,0.0,0.43131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84022,0.0,0.0,0.0504,0.04376,0.0,0.0,1
0.0,0.0,0.37842,0.03011,0.0,0.0,0.0,0.53262,0.28587,0.0,1.20993,0.0,0.0,0.0,0.76161,0.0,0.27781,0.0,0.0,0.0,0.0,0.0,0.0,7.08423,0.0,0.0,0.48541,0.45324,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03611,0.0,0.0,7.81838,0.0,0.0,0.0,0.05446,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.51574,1.25809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02226,0.0,0.0,12.75406,0.0,0.0,0.0,0.35822,0.0,0.0,1
0.0,0.0,0.01019,0.00036,0.0,0.0,0.0,4.86062,0.37431,0.0,19.09516,0.0,0.0,0.0,6.38344,0.0,0.1708,0.0,0.0,0.0147,0.0,0.0,0.0,0.64449,0.0,0.04215,0.0,0.20247,0.0,0.0,1
0.0,0.0,0.0,0.00505,0.0,0.0,0.0,5.44101,0.57778,0.0,1.51612,0.0,0.0,0.0,1.46457,0.0,0.30614,0.0,0.0,0.0,0.0,0.0,0.0,0.24377,0.0,0.02289,0.0,0.25024,0.0,0.0,1
0.0,0.0,0.0,0.1814,0.0,0.0,0.0,0.0032,4.21476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02649,0.0,0.0,0.0,0.0,18.78341,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.144,0.0,0.0,0.0,0.00467,4.08907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06943,0.01588,0.03963,0.0,0.0,10.62235,0.0,0.0,0.0,0.00229,0.0,0.0,1
0.0,0.0,0.0,0.11328,0.0,0.0,0.0,0.06442,0.47627,0.0,0.0,0.0,0.0,0.0,2.14826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68993,0.0,0.0,0.00601,0.0,0.0,0.0,1
0.0,0.02221,0.00754,0.00528,0.0,0.0,0.0,0.00039,0.00073,0.0,0.0,0.0,0.0,0.0,0.00095,0.0,0.0,0.00246,0.0,0.0,0.0,0.0,0.0,0.11776,0.0,0.02269,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.09782,0.29407,0.0,0.0,0.0,0.0,0.0,0.0,1.56592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.28871,1.33931,0.02972,0.0,0.0,0.0,0.0,0.0,2.70861,0.0,0.0,0.0,0.0,0.0,0.00831,0.0,0.0,7.90557,0.0,0.0,0.0,0.24935,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02612,0.0,0.0,0.0,0.0,3.02138,0.0,0.0,0.0,0.01461,0.44236,0.12996,0.0,0.0,0.33446,0.0,0.0,0.0,0.97895,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24079,0.0,0.0,0.0,0.0,0.0,0.29938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.96845,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0505,0.0,0.0,0.16781,2.1909,0.01729,0.0,0.0,0.0,0.0,0.0,1.19988,0.0,0.0,0.0,0.0,0.0338,0.0,0.0,0.0,13.46253,0.0,0.0,0.0,0.00868,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01508,0.17074,0.0,0.0,0.21565,0.0,0.0,0.46705,0.0,0.0,0.0,0.0,0.02441,0.0,0.0,0.0,7.651,0.0,0.0,0.20016,0.0,0.0,0.0,0
0.0,0.0,0.0,0.03982,0.0,0.0,0.0,0.1261,0.12433,0.0,0.8035,0.0,0.0,0.0,1.00555,0.0,0.4111,0.0,0.0,0.0,0.0,0.0,0.0,5.51938,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.05265,0.0,0.0,0.22627,0.55188,4.34305,0.0,0.0,0.0079,0.0,0.0,1.57148,0.0,0.0,0.0,0.0044,0.05867,0.01032,0.0,0.0,4.81086,0.0,0.0,0.0,0.1056,0.0,0.0,1
0.0,0.0,0.0,0.0063,0.0,0.0,1.02675,1.16654,1.72156,0.0,0.0,0.0,0.0,0.0,1.52774,0.0,0.0,0.0,0.0,0.00053,0.01344,0.0,0.0,1.76736,0.0,0.0,0.0,0.27565,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194,0.0,0.0,0.0,0.0,0.0,0.0,0.13206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.20192,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66075,0.09411,0.0,0.0,0.0,0.0,0.0,1.01509,0.0,0.0,0.0,0.0,0.0,0.00578,0.0,0.0,4.1693,0.0,0.0,0.0,0.18242,0.0,0.0,1
0.0,0.0,0.0,0.00577,0.0,0.0,0.0,0.68591,0.49633,0.0,0.0,0.0,0.0,0.0,1.43641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30663,0.0,0.0,0.10267,0.0,0.0,0.0,1
0.0,0.0,0.23857,0.00718,0.0,0.0,0.0,0.949,1.39199,0.0,0.0,0.0,0.0,0.0,2.52187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91474,0.0,0.0,0.05524,0.0105,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09205,0.11338,0.0,0.0,0.0,0.0,0.0,0.45004,0.0,0.0,0.0,0.00627,0.0,0.0,0.0,0.0,12.53503,0.0,0.0,0.08318,0.04452,0.0,0.0,0
0.0,0.0,0.0,0.02392,0.0,0.0,0.0,1.5223,2.4802,0.0,0.0,0.0,0.0,0.0,6.27234,0.0,0.46565,0.0,0.0,0.0,0.0,0.0,0.0,0.30324,0.0,0.0,0.0,0.09093,0.0,0.0,1
0.0,0.0,0.0,0.16541,0.0,0.0,0.09756,0.00095,0.30991,0.0,0.0,0.0,0.0,0.0,1.22206,0.0,0.0,0.0,0.0,0.42775,0.11192,0.0,0.0,19.596,0.0,0.0,1.01693,0.05735,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,3.4099,4.59061,1.073,0.0,0.14006,0.0,0.0,0.0,1.98031,0.0,0.12956,0.0,0.0,0.0,0.0,0.0,0.0,2.0829,0.0,0.0,0.0,0.08185,0.0,0.0,1
0.0,0.0,0.0,0.12007,0.0,0.0,1.5853,0.78834,1.22959,0.0,0.06398,0.0,0.0,0.0,0.11346,0.0,0.32929,0.0,0.00992,0.0,0.08312,0.0,0.0,2.96114,0.0,0.0,0.0,0.00094,0.0,0.0,1
0.0,0.0,0.0,0.92606,0.0,0.0,1.82411,1.48561,0.76394,0.0,0.0,0.0,0.0,0.0,3.3746,0.0,0.0,0.0,0.0,0.00138,0.0,0.0,0.0,6.86976,0.0,0.0,1.84251,0.08705,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3485,1.07476,0.0,0.00333,0.0,0.0,0.0,0.77126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41027,0.0,0.0,0.0,0.06913,0.0,0.0,0
0.0,0.0,0.0,0.02861,0.0,0.0,0.0,0.10581,0.32759,0.0,0.0,0.0,0.0,0.0,0.13411,0.0,0.00402,0.0,0.0,0.0,0.02683,0.0,0.0,19.42626,0.0,0.06751,1.02984,0.0614,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.2778,0.7054,0.33428,0.0,0.0,0.0,0.0,0.0,2.05946,0.0,0.27902,0.00304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00688,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.01443,0.85966,0.60789,0.0,0.0,0.0,0.0,0.0,1.07756,0.0,0.04899,0.0,0.0,0.0,0.0,0.0,0.0,0.05402,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.03931,0.0,0.0,0.0,0.0,2.29837,1.44651,0.0,0.0,0.0,0.0,0.0,4.50511,0.0,0.12878,0.0,0.0,0.00496,0.0,0.0,0.0,0.30198,0.0,0.0,0.52218,0.26642,0.0,0.0,0
0.0,0.0,0.0,0.07399,0.0,0.0,0.76659,1.32024,0.02284,0.0,0.0,0.0,0.0,0.0,1.47315,0.0,0.0,0.01647,0.0,0.0,0.02944,0.0,0.0,4.66445,0.0,0.0,0.08607,0.0777,0.0,0.0,1
0.0,0.0,0.0,0.11363,0.0,0.0,0.95867,1.89142,0.35201,0.0,0.0,0.0,0.0,0.0,2.93497,0.0,0.0,0.0,0.0,0.0,0.04249,0.0,0.0,11.68527,0.0,0.0,0.00782,0.04593,0.0,0.0,1
0.0,0.0,0.0,0.00892,0.0,0.0,0.0,0.92761,0.31577,0.0,0.52273,0.0,0.0,0.0,1.95218,0.0,0.0,0.0,0.00183,0.00135,0.00968,5.71677,0.0,1.92728,0.0,0.0,0.0317,0.22594,0.0,0.0,0
0.0,0.0,0.0,0.01259,0.0,0.0,0.0,1.35134,0.23053,0.0,0.0,0.0028,0.0,0.0,1.45343,0.0,0.0,0.0,0.0,0.0,0.00381,0.0,0.0,2.15143,0.0,0.0259,11.35227,0.10703,0.0,0.00154,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05139,0.0,0.0,0.0,0.0,0.0,0.03377,0.0,3.2545,0.0,0.0,0.0,0.02247,0.0,0.0,5.16466,0.0,0.0,0.00722,0.18187,0.0,0.0,0
0.0,0.0,0.0,0.31982,0.0,0.0,0.77601,0.00105,1.54948,0.0,0.0,0.0,0.0,0.0,0.16825,0.00296,0.0,0.0,0.0,0.04774,0.03692,0.0,0.0,6.99492,0.0,0.0,0.68775,0.00818,0.0,0.0,1
0.0,0.0,0.0,0.30368,0.0,0.0,0.51174,0.0016,0.58484,0.0,0.0,0.0,0.0,0.0,0.04776,0.0,0.0,0.0,0.0,0.00306,0.00149,0.0,0.0,10.57835,0.0,0.0,2.08231,0.0,0.0,0.0,1
0.0,0.0,0.11057,0.02708,0.0,0.0,0.27135,0.41546,2.39822,0.0,0.48336,0.0,0.0,0.0,1.4526,0.0,0.37727,0.0,0.0,0.0,0.0,0.38497,0.0,4.12302,0.0,0.10861,0.0,0.03362,0.0,0.0,0
0.0,0.0,0.00632,0.01544,0.0,0.0,0.0,0.09453,0.37147,0.0,0.18032,0.0,0.0,0.0,0.63421,0.0,0.0,0.0,0.0,0.0,0.0,35.82138,0.0,4.08736,0.0,0.0,0.57628,0.00059,0.0,0.0,0
0.0,0.0,0.0,0.10089,0.0,0.0,0.0,2.17832,1.53259,0.0,0.0,0.0,0.0,0.0,0.92506,0.0,0.0,0.23651,0.0,0.0,0.00977,0.02336,0.0,1.14136,0.0,0.0,0.00442,0.15196,0.0,0.0133,1
0.0,0.0,0.01554,0.0,0.0,0.0,1.86501,2.06389,1.97788,0.0,0.292,0.0,0.0,0.0,5.66348,0.0,0.0,0.0,0.0,0.0032,0.00973,0.0,0.0,1.22406,0.0,0.0,0.0953,0.07599,0.0,0.0,1
0.0,0.0,0.0,0.8733,0.0,0.0,0.08263,0.4277,1.30975,0.0,0.0,0.0,0.0,0.0,0.33315,0.0,0.0,0.0,0.00716,0.0,0.01417,0.0,0.0,6.01674,0.0,0.0,0.0,0.08453,0.0,0.0,1
0.0,0.0,0.0,0.41312,0.0,0.0,0.983,1.58556,0.49088,0.0,0.03508,0.0,0.0,0.0,1.41009,0.0,0.0,0.0,0.0048,0.0,0.01464,0.0,0.0,6.56759,0.0,0.0,0.0,0.32763,0.0,0.0,1
0.0,0.0,0.0,0.03454,0.0,0.0,0.0,0.77104,1.31478,0.0,0.0,0.38238,0.0,0.0,3.20807,0.0,0.0,0.0,0.0,0.01547,0.02442,0.0,0.0,6.34622,0.0,0.0,0.0,0.0323,0.0,0.0,1
0.0,0.0,0.0,0.06204,0.0,0.0,0.0,0.08331,0.0,0.0,0.0,0.0,0.0,0.0,0.00882,0.0,0.0,0.0,0.00179,0.0,0.01345,0.05909,0.0,11.86451,0.0,0.0,0.0,0.05135,0.0,0.0,0
0.0,0.0,0.0,0.19454,0.0,0.0,1.05165,0.56339,1.73103,0.0,0.0,0.09249,0.0,0.0,2.89569,0.0,0.0,0.0,0.00811,0.07059,0.00199,0.0,0.0,6.49436,0.0,0.0,2.4466,0.19378,0.0,0.0,0
0.03465,0.02341,0.055,0.35313,0.0,0.0,0.0,0.98093,0.96713,0.0,0.0,0.0,0.0,0.0,0.60681,0.0,0.07786,0.0,0.0,0.0373,0.0,3.62251,0.0,2.15118,0.0,0.14503,0.0,0.07335,0.0,0.0,0
0.0,0.0,0.0,0.24125,0.0,0.0,0.0,0.65327,0.68701,0.0,0.0,0.0,0.00014,0.0,0.68491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64518,0.0,0.0,0.0,0.00324,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.90355,0.96264,0.95246,0.0,1.79967,0.0,0.0,0.0,2.83148,0.0,0.0,0.0,0.00178,0.05627,0.0,0.0,0.0,5.36427,0.0,0.02865,0.0,0.02029,0.0,0.0,1
0.0,0.0,0.0,0.04789,0.0,0.0,0.0,0.43273,1.67356,0.0,0.0,0.0,0.0,0.0,1.07124,0.0,1.80803,0.0,0.0,0.00269,0.01196,0.64083,0.0,8.04492,0.0,0.0,0.0,0.02895,0.0,0.0,0
0.0,0.0,0.0,0.01857,0.0,0.0,0.0,0.31532,0.54202,0.0,0.0,0.0,0.0,0.0,4.72958,0.0,0.13241,0.0,0.0,0.01005,0.00707,15.72593,0.0,4.80115,0.0,0.0,0.0,0.06783,0.0,0.0,1
0.0,0.0,0.00306,0.03295,0.0,0.0,0.00341,1.48364,0.22174,0.0,0.0,0.00638,0.0,0.0,0.93965,0.0,0.24991,0.0,0.00158,0.00653,0.00329,10.22138,0.0,6.94324,0.0,0.0,0.0,0.2784,0.0,0.0,0
0.0,0.0,0.00277,0.03753,0.0,0.0,0.0,1.98462,0.25323,0.0,0.0,0.00029,0.0,0.0,1.06452,0.0,0.30707,0.0,0.0,0.01493,0.0,11.12621,0.0,6.50008,0.0,0.0,0.0,0.26097,0.0,0.0,1
0.0,0.0,0.0,0.03503,0.0,0.0,0.0,0.0,0.06943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01731,0.00386,0.04189,0.00076,0.0,6.84115,0.0,0.0,0.0,0.51671,0.0,0.0,1
0.0,0.0,0.0,0.26518,0.0,0.0,0.13277,0.29832,0.46788,0.0,0.0,0.0,0.0,0.0,1.16312,0.0,3.83876,0.0,0.0,0.00493,0.0158,0.0,0.0,16.1439,0.02658,0.0,0.18939,0.00701,0.0,0.0,1
0.0,0.0,0.0,0.08376,0.0,0.0,1.12428,3.33639,1.4428,0.0,0.0,0.0,0.00938,0.0,2.05128,0.0,0.31117,0.0,0.0,0.01301,0.0118,0.0,0.0,7.89772,0.0,0.0,0.34964,0.50689,0.0,0.0,1
0.0,0.0,0.0,0.21477,0.0,0.0,0.0,1.70211,1.41817,0.0,13.22403,0.0,0.0,0.0,1.15865,0.0,0.0,0.0,0.00776,0.0,0.0,0.0,0.0,7.37565,0.0,0.0,0.0,0.0422,0.0,0.0,1
0.0,0.0,0.0,0.00411,0.0,0.0,0.53144,0.02072,0.92891,0.0,0.0,0.59803,0.0,0.0,0.00231,0.0,7.44458,0.0,0.0,0.0,0.03564,0.0,0.0,11.80584,0.0,0.0,0.01605,0.03637,0.0,0.0,1
0.0,0.0,0.01224,0.04041,0.0,0.0,0.0,0.16972,0.59565,0.0,0.0,2.5317,0.0,0.0,0.24432,0.0,1.37691,0.0,0.0,0.0,0.0129,0.0,0.0,12.17908,0.0,0.0,0.05071,0.14205,0.0,0.0,1
0.0,0.0,0.05867,0.02791,0.0,0.0,0.1143,0.32224,0.46591,0.0,0.0,0.63895,0.0,0.0,0.77892,0.0,2.30227,0.0,0.0,0.0,0.00365,0.0,0.0,3.40271,0.0,0.0,0.0,0.06383,0.0,0.0,1
0.0,0.0,0.05375,0.02262,0.0,0.0,0.0,0.53028,0.90313,0.0,0.0,1.50395,0.0,0.0,0.60269,0.0,1.18025,0.0,0.00136,0.0,0.04539,0.0,0.0,7.54355,0.0,0.0,0.06238,0.08399,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91552,0.21622,0.0,0.0,0.0,0.0,0.0,0.86945,0.0,0.0,0.0,0.0,0.0,0.0019,0.0,0.0,0.23174,0.0,0.00259,0.0,0.0,0.0,0.00638,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44885,0.21227,0.0,0.0,0.0,0.0,0.0,0.20507,0.0,0.0,0.0,0.0,0.0,0.00198,0.0,0.0,0.09068,0.0,0.01055,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.00084,0.0,0.0,1.30839,1.03138,3.87053,0.0,0.0,0.0,0.0,0.0,1.53703,0.0,1.14086,0.0,0.01268,0.04415,0.06008,0.0,0.0,7.3999,0.0,0.0,0.0,0.80152,0.0,0.0,1
0.0,0.0,0.0,9e-05,0.0,0.0,0.04978,0.04301,3.5131,0.0,0.65221,0.0,0.0,0.0,3.82902,0.0,0.10834,0.0,0.00533,0.01795,0.01764,0.0,0.00055,2.11086,0.0,0.0,0.0,0.03149,0.0,0.0,1
0.0,0.0,0.0,0.07097,0.0,0.0,0.36185,0.98712,0.37866,0.0,0.0,0.0,0.0,0.0,1.39269,0.0,1.04423,0.0,0.0,0.07964,0.04833,0.0,0.0,10.33838,0.0,0.0,0.0,0.5459,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.49676,0.41789,0.00106,0.0,0.0,0.0,0.0,0.0,0.08416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09373,0.15381,0.0,0.0,1
0.0,0.0,0.16524,0.04727,0.0,0.0,0.0,0.53032,0.3895,0.0,0.1285,0.0,0.0,0.0,0.94705,0.0,0.1031,0.0,0.0,0.0,0.0,0.0,0.0,0.72366,0.00218,0.35355,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.03641,0.0,0.0,0.0,1.25414,0.8827,0.0,0.0,0.0,0.0,0.0,1.84364,0.0,0.0,0.0,0.0,0.00272,0.00491,0.0,0.0,4.63222,0.0,0.30242,0.01728,0.03963,0.0,0.0,1
0.0,0.0,0.04425,0.0,0.0,0.0,0.0,0.0,0.79724,0.0,0.0,0.06958,0.0,0.0,1.33996,0.0,0.0,0.0,0.0,0.00563,0.0,0.0,0.0,6.07923,0.0,0.0,0.0,0.06417,0.0,0.0,0
0.0,0.0,0.0,0.02692,0.0,0.0,0.0,0.1638,0.11173,0.0,0.0,0.00163,0.0,0.0,0.03101,0.0,0.43494,0.0,0.00116,0.0,0.00365,0.0,0.0,20.10063,0.0,0.08131,0.51797,0.06797,0.0,0.0,0
0.0,0.0,0.0,0.11093,0.0,0.0,0.68928,1.37965,0.05379,0.0,0.0,4.85202,0.0,0.0,1.20744,0.0,0.2593,0.0,0.00624,0.13915,0.02018,0.0,0.0,12.16394,0.0,0.0,0.0,0.16629,0.0,0.0,0
0.0,0.0,0.0,0.13945,0.0,0.0,0.0,0.29489,0.16756,0.0,0.0,0.0,0.0,0.0,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69971,0.0,0.03516,0.0,0.01009,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93629,0.0,0.03037,0.0,0.0,0.0,3.97883,0.0,0.50807,0.0,0.0,0.0,0.0,0.0,0.0,7.52888,0.0,0.0,0.0,0.05412,0.0,0.0,0
0.0,0.0,0.0,0.06224,0.0,0.0,0.0,0.53329,0.44578,0.0,0.0,0.0,0.0,0.0,2.11996,0.0,0.0,0.0,0.0,0.65331,0.0,25.7761,0.0,2.34455,0.0,0.0,0.27797,0.37006,0.0,0.0,0
